tanggal,komoditas_id,komoditas,grup,satuan,harga_kemarin,harga,hari_nama,is_weekend,is_libur_nasional,nama_libur,is_ramadan,is_pra_ramadan
2020-01-04,59,Ikan Kembung,IKAN SEGAR,kg,28000,28000,Sabtu,1,0,,0,0
2020-01-04,61,Ikan Tuna,IKAN SEGAR,kg,35000,35000,Sabtu,1,0,,0,0
2020-01-04,60,Ikan Tongkol,IKAN SEGAR,kg,28000,24000,Sabtu,1,0,,0,0
2020-01-04,62,Ikan Cakalang,IKAN SEGAR,kg,30000,30000,Sabtu,1,0,,0,0
2020-01-10,2,Beras Premium,BERAS,kg,12500,12500,Jumat,0,0,,0,0
2020-01-10,4,Beras Medium,BERAS,kg,9000,9000,Jumat,0,0,,0,0
2020-01-10,7,Gula Kristal Putih,GULA,kg,13000,13500,Jumat,0,0,,0,0
2020-01-10,10,Minyak Goreng Curah,MINYAK GORENG,kg,12500,12500,Jumat,0,0,,0,0
2020-01-10,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,12000,12000,Jumat,0,0,,0,0
2020-01-10,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Jumat,0,0,,0,0
2020-01-10,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Jumat,0,0,,0,0
2020-01-10,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Jumat,0,0,,0,0
2020-01-10,13,Daging Ayam Ras,DAGING,kg,28000,28000,Jumat,0,0,,0,0
2020-01-10,14,Daging Ayam Kampung,DAGING,ekor,70000,70000,Jumat,0,0,,0,0
2020-01-10,16,Telur Ayam Ras,TELUR AYAM,kg,23000,23000,Jumat,0,0,,0,0
2020-01-10,17,Telur Ayam Kampung,TELUR AYAM,kg,40000,40000,Jumat,0,0,,0,0
2020-01-10,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Jumat,0,0,,0,0
2020-01-10,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Jumat,0,0,,0,0
2020-01-10,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Jumat,0,0,,0,0
2020-01-10,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Jumat,0,0,,0,0
2020-01-10,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9750,9750,Jumat,0,0,,0,0
2020-01-10,27,Bata,GARAM BERYODIUM,Buah,2000,2000,Jumat,0,0,,0,0
2020-01-10,28,Halus,GARAM BERYODIUM,kg,8000,8000,Jumat,0,0,,0,0
2020-01-10,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,8500,8500,Jumat,0,0,,0,0
2020-01-10,32,Kedelai Impor,KACANG KEDELAI,kg,9000,9000,Jumat,0,0,,0,0
2020-01-10,33,Kedelai Lokal,KACANG KEDELAI,kg,8000,8000,Jumat,0,0,,0,0
2020-01-10,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Jumat,0,0,,0,0
2020-01-10,37,Cabe Merah Keriting,CABE,kg,45000,45000,Jumat,0,0,,0,0
2020-01-10,38,Cabe Merah Besar,CABE,kg,50000,50000,Jumat,0,0,,0,0
2020-01-10,50,Cabe Rawit Merah,CABE,kg,50000,50000,Jumat,0,0,,0,0
2020-01-10,39,Bawang Merah,BAWANG,kg,25000,25000,Jumat,0,0,,0,0
2020-01-10,49,Bawang Putih Sinco/Honan,BAWANG,kg,24000,24000,Jumat,0,0,,0,0
2020-01-10,40,Ikan Asin Teri,Ikan Asin Teri,kg,70000,70000,Jumat,0,0,,0,0
2020-01-10,41,KACANG HIJAU,KACANG HIJAU,kg,15000,15000,Jumat,0,0,,0,0
2020-01-10,42,KACANG TANAH,KACANG TANAH,kg,21000,21000,Jumat,0,0,,0,0
2020-01-10,43,KETELA POHON,KETELA POHON,kg,6000,6000,Jumat,0,0,,0,0
2020-01-10,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Jumat,0,0,,0,0
2020-01-10,45,KENTANG,SAYUR MAYUR,kg,14000,14000,Jumat,0,0,,0,0
2020-01-10,46,Tomat Merah,SAYUR MAYUR,kg,14000,12000,Jumat,0,0,,0,0
2020-01-10,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Jumat,0,0,,0,0
2020-01-10,48,BUNCIS,SAYUR MAYUR,kg,10000,10000,Jumat,0,0,,0,0
2020-01-10,58,Ikan Bandeng,IKAN SEGAR,kg,30000,28000,Jumat,0,0,,0,0
2020-01-10,59,Ikan Kembung,IKAN SEGAR,kg,26000,25000,Jumat,0,0,,0,0
2020-01-10,61,Ikan Tuna,IKAN SEGAR,kg,35000,35000,Jumat,0,0,,0,0
2020-01-10,60,Ikan Tongkol,IKAN SEGAR,kg,26000,27000,Jumat,0,0,,0,0
2020-01-10,62,Ikan Cakalang,IKAN SEGAR,kg,30000,30000,Jumat,0,0,,0,0
2020-01-09,2,Beras Premium,BERAS,kg,12500,12500,Kamis,0,0,,0,0
2020-01-09,4,Beras Medium,BERAS,kg,9000,9000,Kamis,0,0,,0,0
2020-01-09,7,Gula Kristal Putih,GULA,kg,13000,13000,Kamis,0,0,,0,0
2020-01-09,10,Minyak Goreng Curah,MINYAK GORENG,kg,12500,12500,Kamis,0,0,,0,0
2020-01-09,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,12000,12000,Kamis,0,0,,0,0
2020-01-09,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Kamis,0,0,,0,0
2020-01-09,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Kamis,0,0,,0,0
2020-01-09,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Kamis,0,0,,0,0
2020-01-09,13,Daging Ayam Ras,DAGING,kg,28000,28000,Kamis,0,0,,0,0
2020-01-09,14,Daging Ayam Kampung,DAGING,ekor,70000,70000,Kamis,0,0,,0,0
2020-01-09,16,Telur Ayam Ras,TELUR AYAM,kg,23000,23000,Kamis,0,0,,0,0
2020-01-09,17,Telur Ayam Kampung,TELUR AYAM,kg,40000,40000,Kamis,0,0,,0,0
2020-01-09,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Kamis,0,0,,0,0
2020-01-09,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Kamis,0,0,,0,0
2020-01-09,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Kamis,0,0,,0,0
2020-01-09,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Kamis,0,0,,0,0
2020-01-09,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9750,9750,Kamis,0,0,,0,0
2020-01-09,27,Bata,GARAM BERYODIUM,Buah,2000,2000,Kamis,0,0,,0,0
2020-01-09,28,Halus,GARAM BERYODIUM,kg,8000,8000,Kamis,0,0,,0,0
2020-01-09,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,8500,8500,Kamis,0,0,,0,0
2020-01-09,32,Kedelai Impor,KACANG KEDELAI,kg,9000,9000,Kamis,0,0,,0,0
2020-01-09,33,Kedelai Lokal,KACANG KEDELAI,kg,8000,8000,Kamis,0,0,,0,0
2020-01-09,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Kamis,0,0,,0,0
2020-01-09,37,Cabe Merah Keriting,CABE,kg,45000,45000,Kamis,0,0,,0,0
2020-01-09,38,Cabe Merah Besar,CABE,kg,52000,50000,Kamis,0,0,,0,0
2020-01-09,50,Cabe Rawit Merah,CABE,kg,52000,50000,Kamis,0,0,,0,0
2020-01-09,39,Bawang Merah,BAWANG,kg,28000,25000,Kamis,0,0,,0,0
2020-01-09,49,Bawang Putih Sinco/Honan,BAWANG,kg,24000,24000,Kamis,0,0,,0,0
2020-01-09,40,Ikan Asin Teri,Ikan Asin Teri,kg,70000,70000,Kamis,0,0,,0,0
2020-01-09,41,KACANG HIJAU,KACANG HIJAU,kg,15000,15000,Kamis,0,0,,0,0
2020-01-09,42,KACANG TANAH,KACANG TANAH,kg,21000,21000,Kamis,0,0,,0,0
2020-01-09,43,KETELA POHON,KETELA POHON,kg,6000,6000,Kamis,0,0,,0,0
2020-01-09,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Kamis,0,0,,0,0
2020-01-09,45,KENTANG,SAYUR MAYUR,kg,14000,14000,Kamis,0,0,,0,0
2020-01-09,46,Tomat Merah,SAYUR MAYUR,kg,10000,14000,Kamis,0,0,,0,0
2020-01-09,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Kamis,0,0,,0,0
2020-01-09,48,BUNCIS,SAYUR MAYUR,kg,10000,10000,Kamis,0,0,,0,0
2020-01-09,58,Ikan Bandeng,IKAN SEGAR,kg,28000,30000,Kamis,0,0,,0,0
2020-01-09,59,Ikan Kembung,IKAN SEGAR,kg,26000,26000,Kamis,0,0,,0,0
2020-01-09,61,Ikan Tuna,IKAN SEGAR,kg,35000,35000,Kamis,0,0,,0,0
2020-01-09,60,Ikan Tongkol,IKAN SEGAR,kg,26000,26000,Kamis,0,0,,0,0
2020-01-09,62,Ikan Cakalang,IKAN SEGAR,kg,30000,30000,Kamis,0,0,,0,0
2020-01-08,2,Beras Premium,BERAS,kg,12500,12500,Rabu,0,0,,0,0
2020-01-08,4,Beras Medium,BERAS,kg,9000,9000,Rabu,0,0,,0,0
2020-01-08,7,Gula Kristal Putih,GULA,kg,13000,13000,Rabu,0,0,,0,0
2020-01-08,10,Minyak Goreng Curah,MINYAK GORENG,kg,12500,12500,Rabu,0,0,,0,0
2020-01-08,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,12000,12000,Rabu,0,0,,0,0
2020-01-08,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Rabu,0,0,,0,0
2020-01-08,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Rabu,0,0,,0,0
2020-01-08,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Rabu,0,0,,0,0
2020-01-08,13,Daging Ayam Ras,DAGING,kg,28000,28000,Rabu,0,0,,0,0
2020-01-08,14,Daging Ayam Kampung,DAGING,ekor,70000,70000,Rabu,0,0,,0,0
2020-01-08,16,Telur Ayam Ras,TELUR AYAM,kg,23000,23000,Rabu,0,0,,0,0
2020-01-08,17,Telur Ayam Kampung,TELUR AYAM,kg,40000,40000,Rabu,0,0,,0,0
2020-01-08,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Rabu,0,0,,0,0
2020-01-08,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Rabu,0,0,,0,0
2020-01-08,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Rabu,0,0,,0,0
2020-01-08,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Rabu,0,0,,0,0
2020-01-08,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9750,9750,Rabu,0,0,,0,0
2020-01-08,27,Bata,GARAM BERYODIUM,Buah,2000,2000,Rabu,0,0,,0,0
2020-01-08,28,Halus,GARAM BERYODIUM,kg,8000,8000,Rabu,0,0,,0,0
2020-01-08,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,8500,8500,Rabu,0,0,,0,0
2020-01-08,32,Kedelai Impor,KACANG KEDELAI,kg,9000,9000,Rabu,0,0,,0,0
2020-01-08,33,Kedelai Lokal,KACANG KEDELAI,kg,8000,8000,Rabu,0,0,,0,0
2020-01-08,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Rabu,0,0,,0,0
2020-01-08,37,Cabe Merah Keriting,CABE,kg,45000,45000,Rabu,0,0,,0,0
2020-01-08,38,Cabe Merah Besar,CABE,kg,50000,52000,Rabu,0,0,,0,0
2020-01-08,50,Cabe Rawit Merah,CABE,kg,45000,52000,Rabu,0,0,,0,0
2020-01-08,39,Bawang Merah,BAWANG,kg,28000,28000,Rabu,0,0,,0,0
2020-01-08,49,Bawang Putih Sinco/Honan,BAWANG,kg,24000,24000,Rabu,0,0,,0,0
2020-01-08,40,Ikan Asin Teri,Ikan Asin Teri,kg,70000,70000,Rabu,0,0,,0,0
2020-01-08,41,KACANG HIJAU,KACANG HIJAU,kg,15000,15000,Rabu,0,0,,0,0
2020-01-08,42,KACANG TANAH,KACANG TANAH,kg,21000,21000,Rabu,0,0,,0,0
2020-01-08,43,KETELA POHON,KETELA POHON,kg,6000,6000,Rabu,0,0,,0,0
2020-01-08,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Rabu,0,0,,0,0
2020-01-08,45,KENTANG,SAYUR MAYUR,kg,14000,14000,Rabu,0,0,,0,0
2020-01-08,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Rabu,0,0,,0,0
2020-01-08,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Rabu,0,0,,0,0
2020-01-08,48,BUNCIS,SAYUR MAYUR,kg,10000,10000,Rabu,0,0,,0,0
2020-01-08,58,Ikan Bandeng,IKAN SEGAR,kg,28000,28000,Rabu,0,0,,0,0
2020-01-08,59,Ikan Kembung,IKAN SEGAR,kg,26000,26000,Rabu,0,0,,0,0
2020-01-08,61,Ikan Tuna,IKAN SEGAR,kg,35000,35000,Rabu,0,0,,0,0
2020-01-08,60,Ikan Tongkol,IKAN SEGAR,kg,24000,26000,Rabu,0,0,,0,0
2020-01-08,62,Ikan Cakalang,IKAN SEGAR,kg,30000,30000,Rabu,0,0,,0,0
2020-01-11,2,Beras Premium,BERAS,kg,12500,12500,Sabtu,1,0,,0,0
2020-01-11,4,Beras Medium,BERAS,kg,9000,9000,Sabtu,1,0,,0,0
2020-01-11,7,Gula Kristal Putih,GULA,kg,13500,13500,Sabtu,1,0,,0,0
2020-01-11,10,Minyak Goreng Curah,MINYAK GORENG,kg,12500,12500,Sabtu,1,0,,0,0
2020-01-11,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,12000,12000,Sabtu,1,0,,0,0
2020-01-11,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Sabtu,1,0,,0,0
2020-01-11,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Sabtu,1,0,,0,0
2020-01-11,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Sabtu,1,0,,0,0
2020-01-11,13,Daging Ayam Ras,DAGING,kg,28000,28000,Sabtu,1,0,,0,0
2020-01-11,14,Daging Ayam Kampung,DAGING,ekor,70000,70000,Sabtu,1,0,,0,0
2020-01-11,16,Telur Ayam Ras,TELUR AYAM,kg,23000,23000,Sabtu,1,0,,0,0
2020-01-11,17,Telur Ayam Kampung,TELUR AYAM,kg,40000,40000,Sabtu,1,0,,0,0
2020-01-11,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Sabtu,1,0,,0,0
2020-01-11,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Sabtu,1,0,,0,0
2020-01-11,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Sabtu,1,0,,0,0
2020-01-11,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Sabtu,1,0,,0,0
2020-01-11,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9750,9750,Sabtu,1,0,,0,0
2020-01-11,27,Bata,GARAM BERYODIUM,Buah,2000,2000,Sabtu,1,0,,0,0
2020-01-11,28,Halus,GARAM BERYODIUM,kg,8000,8000,Sabtu,1,0,,0,0
2020-01-11,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,8500,8500,Sabtu,1,0,,0,0
2020-01-11,32,Kedelai Impor,KACANG KEDELAI,kg,9000,9000,Sabtu,1,0,,0,0
2020-01-11,33,Kedelai Lokal,KACANG KEDELAI,kg,8000,8000,Sabtu,1,0,,0,0
2020-01-11,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Sabtu,1,0,,0,0
2020-01-11,37,Cabe Merah Keriting,CABE,kg,45000,45000,Sabtu,1,0,,0,0
2020-01-11,38,Cabe Merah Besar,CABE,kg,50000,50000,Sabtu,1,0,,0,0
2020-01-11,50,Cabe Rawit Merah,CABE,kg,50000,50000,Sabtu,1,0,,0,0
2020-01-11,39,Bawang Merah,BAWANG,kg,25000,26000,Sabtu,1,0,,0,0
2020-01-11,49,Bawang Putih Sinco/Honan,BAWANG,kg,24000,24000,Sabtu,1,0,,0,0
2020-01-11,40,Ikan Asin Teri,Ikan Asin Teri,kg,70000,70000,Sabtu,1,0,,0,0
2020-01-11,41,KACANG HIJAU,KACANG HIJAU,kg,15000,15000,Sabtu,1,0,,0,0
2020-01-11,42,KACANG TANAH,KACANG TANAH,kg,21000,21000,Sabtu,1,0,,0,0
2020-01-11,43,KETELA POHON,KETELA POHON,kg,6000,6000,Sabtu,1,0,,0,0
2020-01-11,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Sabtu,1,0,,0,0
2020-01-11,45,KENTANG,SAYUR MAYUR,kg,14000,14000,Sabtu,1,0,,0,0
2020-01-11,46,Tomat Merah,SAYUR MAYUR,kg,12000,12000,Sabtu,1,0,,0,0
2020-01-11,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Sabtu,1,0,,0,0
2020-01-11,48,BUNCIS,SAYUR MAYUR,kg,10000,10000,Sabtu,1,0,,0,0
2020-01-11,58,Ikan Bandeng,IKAN SEGAR,kg,28000,27000,Sabtu,1,0,,0,0
2020-01-11,59,Ikan Kembung,IKAN SEGAR,kg,25000,25000,Sabtu,1,0,,0,0
2020-01-11,61,Ikan Tuna,IKAN SEGAR,kg,35000,35000,Sabtu,1,0,,0,0
2020-01-11,60,Ikan Tongkol,IKAN SEGAR,kg,27000,25000,Sabtu,1,0,,0,0
2020-01-11,62,Ikan Cakalang,IKAN SEGAR,kg,30000,30000,Sabtu,1,0,,0,0
2020-01-07,2,Beras Premium,BERAS,kg,12500,12500,Selasa,0,0,,0,0
2020-01-07,4,Beras Medium,BERAS,kg,9000,9000,Selasa,0,0,,0,0
2020-01-07,7,Gula Kristal Putih,GULA,kg,13000,13000,Selasa,0,0,,0,0
2020-01-07,10,Minyak Goreng Curah,MINYAK GORENG,kg,12500,12500,Selasa,0,0,,0,0
2020-01-07,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,12000,12000,Selasa,0,0,,0,0
2020-01-07,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Selasa,0,0,,0,0
2020-01-07,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Selasa,0,0,,0,0
2020-01-07,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Selasa,0,0,,0,0
2020-01-07,13,Daging Ayam Ras,DAGING,kg,30000,28000,Selasa,0,0,,0,0
2020-01-07,14,Daging Ayam Kampung,DAGING,ekor,70000,70000,Selasa,0,0,,0,0
2020-01-07,16,Telur Ayam Ras,TELUR AYAM,kg,23000,23000,Selasa,0,0,,0,0
2020-01-07,17,Telur Ayam Kampung,TELUR AYAM,kg,40000,40000,Selasa,0,0,,0,0
2020-01-07,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Selasa,0,0,,0,0
2020-01-07,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Selasa,0,0,,0,0
2020-01-07,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Selasa,0,0,,0,0
2020-01-07,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Selasa,0,0,,0,0
2020-01-07,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9750,9750,Selasa,0,0,,0,0
2020-01-07,27,Bata,GARAM BERYODIUM,Buah,2000,2000,Selasa,0,0,,0,0
2020-01-07,28,Halus,GARAM BERYODIUM,kg,8000,8000,Selasa,0,0,,0,0
2020-01-07,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,8500,8500,Selasa,0,0,,0,0
2020-01-07,32,Kedelai Impor,KACANG KEDELAI,kg,9000,9000,Selasa,0,0,,0,0
2020-01-07,33,Kedelai Lokal,KACANG KEDELAI,kg,8000,8000,Selasa,0,0,,0,0
2020-01-07,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Selasa,0,0,,0,0
2020-01-07,37,Cabe Merah Keriting,CABE,kg,45000,45000,Selasa,0,0,,0,0
2020-01-07,38,Cabe Merah Besar,CABE,kg,48000,50000,Selasa,0,0,,0,0
2020-01-07,50,Cabe Rawit Merah,CABE,kg,45000,45000,Selasa,0,0,,0,0
2020-01-07,39,Bawang Merah,BAWANG,kg,28000,28000,Selasa,0,0,,0,0
2020-01-07,49,Bawang Putih Sinco/Honan,BAWANG,kg,24000,24000,Selasa,0,0,,0,0
2020-01-07,40,Ikan Asin Teri,Ikan Asin Teri,kg,70000,70000,Selasa,0,0,,0,0
2020-01-07,41,KACANG HIJAU,KACANG HIJAU,kg,15000,15000,Selasa,0,0,,0,0
2020-01-07,42,KACANG TANAH,KACANG TANAH,kg,21000,21000,Selasa,0,0,,0,0
2020-01-07,43,KETELA POHON,KETELA POHON,kg,6000,6000,Selasa,0,0,,0,0
2020-01-07,44,KOL/KUBIS,SAYUR MAYUR,kg,7000,7000,Selasa,0,0,,0,0
2020-01-07,45,KENTANG,SAYUR MAYUR,kg,13000,14000,Selasa,0,0,,0,0
2020-01-07,46,Tomat Merah,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,0,0
2020-01-07,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,0,0
2020-01-07,48,BUNCIS,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,0,0
2020-01-07,58,Ikan Bandeng,IKAN SEGAR,kg,28000,28000,Selasa,0,0,,0,0
2020-01-07,59,Ikan Kembung,IKAN SEGAR,kg,26000,26000,Selasa,0,0,,0,0
2020-01-07,61,Ikan Tuna,IKAN SEGAR,kg,35000,35000,Selasa,0,0,,0,0
2020-01-07,60,Ikan Tongkol,IKAN SEGAR,kg,30000,24000,Selasa,0,0,,0,0
2020-01-07,62,Ikan Cakalang,IKAN SEGAR,kg,30000,30000,Selasa,0,0,,0,0
2020-01-14,2,Beras Premium,BERAS,kg,12500,12500,Selasa,0,0,,0,0
2020-01-14,4,Beras Medium,BERAS,kg,9000,9000,Selasa,0,0,,0,0
2020-01-14,7,Gula Kristal Putih,GULA,kg,13500,13500,Selasa,0,0,,0,0
2020-01-14,10,Minyak Goreng Curah,MINYAK GORENG,kg,12500,12500,Selasa,0,0,,0,0
2020-01-14,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,12000,12000,Selasa,0,0,,0,0
2020-01-14,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Selasa,0,0,,0,0
2020-01-14,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Selasa,0,0,,0,0
2020-01-14,12,Daging Sapi Paha Belakang,DAGING,kg,110000,110000,Selasa,0,0,,0,0
2020-01-14,13,Daging Ayam Ras,DAGING,kg,28000,28000,Selasa,0,0,,0,0
2020-01-14,14,Daging Ayam Kampung,DAGING,ekor,70000,70000,Selasa,0,0,,0,0
2020-01-14,16,Telur Ayam Ras,TELUR AYAM,kg,23000,23000,Selasa,0,0,,0,0
2020-01-14,17,Telur Ayam Kampung,TELUR AYAM,kg,40000,40000,Selasa,0,0,,0,0
2020-01-14,20,Susu Kental Manis Merk Bendera,SUSU,370 gr/kl,10000,10000,Selasa,0,0,,0,0
2020-01-14,21,Susu Kental Manis Merk Indomilk,SUSU,370 gr/kl,10000,10000,Selasa,0,0,,0,0
2020-01-14,23,Susu Bubuk Merk Bendera (Instant),SUSU,400 gr/dos,37900,37900,Selasa,0,0,,0,0
2020-01-14,24,Susu Bubuk Merk Indomilk (Instant),SUSU,400 gr/dos,39000,39000,Selasa,0,0,,0,0
2020-01-14,25,Jagung Pipilan Kering,Jagung Pipilan Kering,kg,9750,9750,Selasa,0,0,,0,0
2020-01-14,27,Bata,GARAM BERYODIUM,Buah,2000,2000,Selasa,0,0,,0,0
2020-01-14,28,Halus,GARAM BERYODIUM,kg,8000,8000,Selasa,0,0,,0,0
2020-01-14,30,Terigu Protein Sedang (Kemasan),TEPUNG TERIGU,kg,8500,8500,Selasa,0,0,,0,0
2020-01-14,32,Kedelai Impor,KACANG KEDELAI,kg,9000,9000,Selasa,0,0,,0,0
2020-01-14,33,Kedelai Lokal,KACANG KEDELAI,kg,8000,8000,Selasa,0,0,,0,0
2020-01-14,35,Indomie Rasa Kari Ayam,MIE INSTANT,Bungkus,2500,2500,Selasa,0,0,,0,0
2020-01-14,37,Cabe Merah Keriting,CABE,kg,50000,50000,Selasa,0,0,,0,0
2020-01-14,38,Cabe Merah Besar,CABE,kg,60000,60000,Selasa,0,0,,0,0
2020-01-14,50,Cabe Rawit Merah,CABE,kg,48000,54000,Selasa,0,0,,0,0
2020-01-14,39,Bawang Merah,BAWANG,kg,26000,26000,Selasa,0,0,,0,0
2020-01-14,49,Bawang Putih Sinco/Honan,BAWANG,kg,28000,24000,Selasa,0,0,,0,0
2020-01-14,40,Ikan Asin Teri,Ikan Asin Teri,kg,70000,70000,Selasa,0,0,,0,0
2020-01-14,41,KACANG HIJAU,KACANG HIJAU,kg,15000,15000,Selasa,0,0,,0,0
2020-01-14,42,KACANG TANAH,KACANG TANAH,kg,21000,21000,Selasa,0,0,,0,0
2020-01-14,43,KETELA POHON,KETELA POHON,kg,6000,6000,Selasa,0,0,,0,0
2020-01-14,44,KOL/KUBIS,SAYUR MAYUR,kg,6000,7000,Selasa,0,0,,0,0
2020-01-14,45,KENTANG,SAYUR MAYUR,kg,15000,16000,Selasa,0,0,,0,0
2020-01-14,46,Tomat Merah,SAYUR MAYUR,kg,14000,11000,Selasa,0,0,,0,0
2020-01-14,47,WORTEL,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,0,0
2020-01-14,48,BUNCIS,SAYUR MAYUR,kg,10000,10000,Selasa,0,0,,0,0
2020-01-14,58,Ikan Bandeng,IKAN SEGAR,kg,30000,28000,Selasa,0,0,,0,0
2020-01-14,59,Ikan Kembung,IKAN SEGAR,kg,26000,26000,Selasa,0,0,,0,0
2020-01-14,61,Ikan Tuna,IKAN SEGAR,kg,35000,35000,Selasa,0,0,,0,0
2020-01-14,60,Ikan Tongkol,IKAN SEGAR,kg,24000,27000,Selasa,0,0,,0,0
2020-01-14,62,Ikan Cakalang,IKAN SEGAR,kg,30000,30000,Selasa,0,0,,0,0
2020-01-17,2,Beras Premium,BERAS,kg,12500,12500,Jumat,0,0,,0,0
2020-01-17,4,Beras Medium,BERAS,kg,9000,9000,Jumat,0,0,,0,0
2020-01-17,7,Gula Kristal Putih,GULA,kg,13500,13500,Jumat,0,0,,0,0
2020-01-17,10,Minyak Goreng Curah,MINYAK GORENG,kg,12500,12500,Jumat,0,0,,0,0
2020-01-17,92,Minyak Goreng Kemasan Premium,MINYAK GORENG,1 liter,12000,12000,Jumat,0,0,,0,0
2020-01-17,95,Minyak Goreng Kemasan Sederhana,MINYAK GORENG,1 Liter,0,0,Jumat,0,0,,0,0
2020-01-17,96,Minyak Goreng MINYAKITA,MINYAK GORENG,1 Liter,0,0,Jumat,0,0,,0,0
