tanggal,komoditas,titik_pantau,kabupaten,satuan,harga_kemarin,harga,imputed
2023-10-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-11-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2023-12-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-01-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-02-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-03-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-04-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-04-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,110000.0,False
2024-04-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,110000.0,110000.0,False
2024-04-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,110000.0,110000.0,False
2024-04-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,110000.0,100000.0,False
2024-04-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-04-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-05-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-06-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-06-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-06-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-06-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-06-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-06-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-06-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,100000.0,False
2024-06-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,100000.0,120000.0,False
2024-06-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-06-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,120000.0,False
2024-07-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,120000.0,95000.0,False
2024-07-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-10,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-11,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-12,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-13,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-14,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-15,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-16,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-17,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-18,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-19,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-20,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-21,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-22,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-23,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-24,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-25,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-26,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-27,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-28,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-29,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-30,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-07-31,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-08-01,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-08-02,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-08-03,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-08-04,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-08-05,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-08-06,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-08-07,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-08-08,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
2024-08-09,Daging Sapi,RPH Pegirikan,Kota Surabaya,kg,95000.0,95000.0,False
