titik_pantau,tanggal,komoditas,kabupaten,satuan,harga_asli,is_imputed,harga_imputasi,tahun,bulan,hari_nama,is_weekend,is_libur_nasional,nama_libur,is_ramadan,is_pra_ramadan
PS Bendul Mrisi,2020-08-11,Beras,Kota Surabaya,kg,10100,False,10100,2020,8,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-08-12,Beras,Kota Surabaya,kg,10100,False,10100,2020,8,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-08-13,Beras,Kota Surabaya,kg,10100,False,10100,2020,8,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-08-14,Beras,Kota Surabaya,kg,10100,False,10100,2020,8,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-08-15,Beras,Kota Surabaya,kg,10100,False,10100,2020,8,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-08-16,Beras,Kota Surabaya,kg,10100,False,10100,2020,8,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-08-17,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Senin,0,1,Hari Kemerdekaan Republik Indonesia,0,0
PS Bendul Mrisi,2020-08-18,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-08-19,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-08-20,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Kamis,0,1,Tahun Baru Islam,0,0
PS Bendul Mrisi,2020-08-21,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Jumat,0,1,Cuti Bersama Tahun Baru Islam,0,0
PS Bendul Mrisi,2020-08-22,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-08-23,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-08-24,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Senin,0,0,,0,0
PS Bendul Mrisi,2020-08-25,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-08-26,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-08-27,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-08-28,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-08-29,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-08-30,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-08-31,Beras,Kota Surabaya,kg,10000,False,10000,2020,8,Senin,0,0,,0,0
PS Bendul Mrisi,2020-09-01,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-09-02,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-09-03,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-09-04,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-09-05,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-09-06,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-09-07,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Senin,0,0,,0,0
PS Bendul Mrisi,2020-09-08,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-09-09,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-09-10,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-09-11,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-09-12,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-09-13,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-09-14,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Senin,0,0,,0,0
PS Bendul Mrisi,2020-09-15,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-09-16,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-09-17,Beras,Kota Surabaya,kg,10100,False,10100,2020,9,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-09-18,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-09-19,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-09-20,Beras,Kota Surabaya,kg,10100,False,10100,2020,9,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-09-21,Beras,Kota Surabaya,kg,10100,False,10100,2020,9,Senin,0,0,,0,0
PS Bendul Mrisi,2020-09-22,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-09-23,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-09-24,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-09-25,Beras,Kota Surabaya,kg,10100,False,10100,2020,9,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-09-26,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-09-27,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-09-28,Beras,Kota Surabaya,kg,10100,False,10100,2020,9,Senin,0,0,,0,0
PS Bendul Mrisi,2020-09-29,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-09-30,Beras,Kota Surabaya,kg,10000,False,10000,2020,9,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-10-01,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-10-02,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-10-03,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-10-04,Beras,Kota Surabaya,kg,,True,10000,2020,10,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-10-05,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Senin,0,0,,0,0
PS Bendul Mrisi,2020-10-06,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-10-07,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-10-08,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-10-09,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-10-10,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-10-11,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-10-12,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Senin,0,0,,0,0
PS Bendul Mrisi,2020-10-13,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-10-14,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-10-15,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-10-16,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-10-17,Beras,Kota Surabaya,kg,9900,False,9900,2020,10,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-10-18,Beras,Kota Surabaya,kg,9900,False,9900,2020,10,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-10-19,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Senin,0,0,,0,0
PS Bendul Mrisi,2020-10-20,Beras,Kota Surabaya,kg,10000,False,10000,2020,10,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-10-21,Beras,Kota Surabaya,kg,10200,False,10200,2020,10,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-10-22,Beras,Kota Surabaya,kg,10100,False,10100,2020,10,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-10-23,Beras,Kota Surabaya,kg,10100,False,10100,2020,10,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-10-24,Beras,Kota Surabaya,kg,10100,False,10100,2020,10,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-10-25,Beras,Kota Surabaya,kg,10200,False,10200,2020,10,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-10-26,Beras,Kota Surabaya,kg,10200,False,10200,2020,10,Senin,0,0,,0,0
PS Bendul Mrisi,2020-10-27,Beras,Kota Surabaya,kg,10200,False,10200,2020,10,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-10-28,Beras,Kota Surabaya,kg,10200,False,10200,2020,10,Rabu,0,1,Cuti Bersama Maulid Nabi Muhammad,0,0
PS Bendul Mrisi,2020-10-29,Beras,Kota Surabaya,kg,10100,False,10100,2020,10,Kamis,0,1,Maulid Nabi Muhammad,0,0
PS Bendul Mrisi,2020-10-30,Beras,Kota Surabaya,kg,10100,False,10100,2020,10,Jumat,0,1,Cuti Bersama Maulid Nabi Muhammad,0,0
PS Bendul Mrisi,2020-10-31,Beras,Kota Surabaya,kg,10100,False,10100,2020,10,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-11-01,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-11-02,Beras,Kota Surabaya,kg,10000,False,10000,2020,11,Senin,0,0,,0,0
PS Bendul Mrisi,2020-11-03,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-11-04,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-11-05,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-11-06,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-11-07,Beras,Kota Surabaya,kg,10000,False,10000,2020,11,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-11-08,Beras,Kota Surabaya,kg,10000,False,10000,2020,11,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-11-09,Beras,Kota Surabaya,kg,10000,False,10000,2020,11,Senin,0,0,,0,0
PS Bendul Mrisi,2020-11-10,Beras,Kota Surabaya,kg,10000,False,10000,2020,11,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-11-11,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-11-12,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-11-13,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-11-14,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-11-15,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-11-16,Beras,Kota Surabaya,kg,10150,False,10150,2020,11,Senin,0,0,,0,0
PS Bendul Mrisi,2020-11-17,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-11-18,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-11-19,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-11-20,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-11-21,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-11-22,Beras,Kota Surabaya,kg,10000,False,10000,2020,11,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-11-23,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Senin,0,0,,0,0
PS Bendul Mrisi,2020-11-24,Beras,Kota Surabaya,kg,10000,False,10000,2020,11,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-11-25,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-11-26,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-11-27,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-11-28,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-11-29,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-11-30,Beras,Kota Surabaya,kg,10100,False,10100,2020,11,Senin,0,0,,0,0
PS Bendul Mrisi,2020-12-01,Beras,Kota Surabaya,kg,10100,False,10100,2020,12,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-12-02,Beras,Kota Surabaya,kg,10200,False,10200,2020,12,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-12-03,Beras,Kota Surabaya,kg,10200,False,10200,2020,12,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-12-04,Beras,Kota Surabaya,kg,10100,False,10100,2020,12,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-12-05,Beras,Kota Surabaya,kg,10150,False,10150,2020,12,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-12-06,Beras,Kota Surabaya,kg,10200,False,10200,2020,12,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-12-07,Beras,Kota Surabaya,kg,10100,False,10100,2020,12,Senin,0,0,,0,0
PS Bendul Mrisi,2020-12-08,Beras,Kota Surabaya,kg,10100,False,10100,2020,12,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-12-09,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Rabu,0,1,Hari Pemilihan Kepala Daerah,0,0
PS Bendul Mrisi,2020-12-10,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-12-11,Beras,Kota Surabaya,kg,,True,10000,2020,12,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-12-12,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-12-13,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-12-14,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Senin,0,0,,0,0
PS Bendul Mrisi,2020-12-15,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-12-16,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-12-17,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Kamis,0,0,,0,0
PS Bendul Mrisi,2020-12-18,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Jumat,0,0,,0,0
PS Bendul Mrisi,2020-12-19,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-12-20,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-12-21,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Senin,0,0,,0,0
PS Bendul Mrisi,2020-12-22,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-12-23,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-12-24,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Kamis,0,1,Cuti Bersama Hari Raya Natal,0,0
PS Bendul Mrisi,2020-12-25,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Jumat,0,1,Hari Raya Natal,0,0
PS Bendul Mrisi,2020-12-26,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Sabtu,1,0,,0,0
PS Bendul Mrisi,2020-12-27,Beras,Kota Surabaya,kg,9900,False,9900,2020,12,Minggu,1,0,,0,0
PS Bendul Mrisi,2020-12-28,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Senin,0,0,,0,0
PS Bendul Mrisi,2020-12-29,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Selasa,0,0,,0,0
PS Bendul Mrisi,2020-12-30,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Rabu,0,0,,0,0
PS Bendul Mrisi,2020-12-31,Beras,Kota Surabaya,kg,10000,False,10000,2020,12,Kamis,0,1,Pegangti Cuti Bersama Hari Raya Idul Fitri,0,0
PS Bendul Mrisi,2021-01-01,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Jumat,0,1,Tahun Baru Masehi,0,0
PS Bendul Mrisi,2021-01-02,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-01-03,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-01-04,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Senin,0,0,,0,0
PS Bendul Mrisi,2021-01-05,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-01-06,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-01-07,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Kamis,0,0,,0,0
PS Bendul Mrisi,2021-01-08,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Jumat,0,0,,0,0
PS Bendul Mrisi,2021-01-09,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-01-10,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-01-11,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Senin,0,0,,0,0
PS Bendul Mrisi,2021-01-12,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-01-13,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-01-14,Beras,Kota Surabaya,kg,9700,False,9700,2021,1,Kamis,0,0,,0,0
PS Bendul Mrisi,2021-01-15,Beras,Kota Surabaya,kg,9700,False,9700,2021,1,Jumat,0,0,,0,0
PS Bendul Mrisi,2021-01-16,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-01-17,Beras,Kota Surabaya,kg,10000,False,10000,2021,1,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-01-18,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Senin,0,0,,0,0
PS Bendul Mrisi,2021-01-19,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-01-20,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-01-21,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Kamis,0,0,,0,0
PS Bendul Mrisi,2021-01-22,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Jumat,0,0,,0,0
PS Bendul Mrisi,2021-01-23,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-01-24,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-01-25,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Senin,0,0,,0,0
PS Bendul Mrisi,2021-01-26,Beras,Kota Surabaya,kg,9800,False,9800,2021,1,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-01-27,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-01-28,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Kamis,0,0,,0,0
PS Bendul Mrisi,2021-01-29,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Jumat,0,0,,0,0
PS Bendul Mrisi,2021-01-30,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-01-31,Beras,Kota Surabaya,kg,9900,False,9900,2021,1,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-02-01,Beras,Kota Surabaya,kg,9900,False,9900,2021,2,Senin,0,0,,0,0
PS Bendul Mrisi,2021-02-02,Beras,Kota Surabaya,kg,9900,False,9900,2021,2,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-02-03,Beras,Kota Surabaya,kg,9900,False,9900,2021,2,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-02-04,Beras,Kota Surabaya,kg,10000,False,10000,2021,2,Kamis,0,0,,0,0
PS Bendul Mrisi,2021-02-05,Beras,Kota Surabaya,kg,9900,False,9900,2021,2,Jumat,0,0,,0,0
PS Bendul Mrisi,2021-02-06,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-02-07,Beras,Kota Surabaya,kg,9900,False,9900,2021,2,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-02-08,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Senin,0,0,,0,0
PS Bendul Mrisi,2021-02-09,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-02-10,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-02-11,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Kamis,0,0,,0,0
PS Bendul Mrisi,2021-02-12,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Jumat,0,1,Tahun Baru Imlek,0,0
PS Bendul Mrisi,2021-02-13,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-02-14,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-02-15,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Senin,0,0,,0,0
PS Bendul Mrisi,2021-02-16,Beras,Kota Surabaya,kg,9700,False,9700,2021,2,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-02-17,Beras,Kota Surabaya,kg,9700,False,9700,2021,2,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-02-18,Beras,Kota Surabaya,kg,9700,False,9700,2021,2,Kamis,0,0,,0,0
PS Bendul Mrisi,2021-02-19,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Jumat,0,0,,0,0
PS Bendul Mrisi,2021-02-20,Beras,Kota Surabaya,kg,9600,False,9600,2021,2,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-02-21,Beras,Kota Surabaya,kg,9700,False,9700,2021,2,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-02-22,Beras,Kota Surabaya,kg,9600,False,9600,2021,2,Senin,0,0,,0,0
PS Bendul Mrisi,2021-02-23,Beras,Kota Surabaya,kg,9700,False,9700,2021,2,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-02-24,Beras,Kota Surabaya,kg,9700,False,9700,2021,2,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-02-25,Beras,Kota Surabaya,kg,9600,False,9600,2021,2,Kamis,0,0,,0,0
PS Bendul Mrisi,2021-02-26,Beras,Kota Surabaya,kg,9800,False,9800,2021,2,Jumat,0,0,,0,0
PS Bendul Mrisi,2021-02-27,Beras,Kota Surabaya,kg,9600,False,9600,2021,2,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-02-28,Beras,Kota Surabaya,kg,9600,False,9600,2021,2,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-03-01,Beras,Kota Surabaya,kg,9600,False,9600,2021,3,Senin,0,0,,0,0
PS Bendul Mrisi,2021-03-02,Beras,Kota Surabaya,kg,9600,False,9600,2021,3,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-03-03,Beras,Kota Surabaya,kg,9600,False,9600,2021,3,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-03-04,Beras,Kota Surabaya,kg,9700,False,9700,2021,3,Kamis,0,0,,0,0
PS Bendul Mrisi,2021-03-05,Beras,Kota Surabaya,kg,9800,False,9800,2021,3,Jumat,0,0,,0,0
PS Bendul Mrisi,2021-03-06,Beras,Kota Surabaya,kg,9600,False,9600,2021,3,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-03-07,Beras,Kota Surabaya,kg,9700,False,9700,2021,3,Minggu,1,0,,0,0
PS Bendul Mrisi,2021-03-08,Beras,Kota Surabaya,kg,9800,False,9800,2021,3,Senin,0,0,,0,0
PS Bendul Mrisi,2021-03-09,Beras,Kota Surabaya,kg,9700,False,9700,2021,3,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-03-10,Beras,Kota Surabaya,kg,9800,False,9800,2021,3,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-03-11,Beras,Kota Surabaya,kg,9600,False,9600,2021,3,Kamis,0,1,Isra Mikraj Nabi Muhammad,0,0
PS Bendul Mrisi,2021-03-12,Beras,Kota Surabaya,kg,9600,False,9600,2021,3,Jumat,0,0,,0,0
PS Bendul Mrisi,2021-03-13,Beras,Kota Surabaya,kg,9800,False,9800,2021,3,Sabtu,1,0,,0,0
PS Bendul Mrisi,2021-03-14,Beras,Kota Surabaya,kg,9800,False,9800,2021,3,Minggu,1,1,Hari Suci Nyepi,0,0
PS Bendul Mrisi,2021-03-15,Beras,Kota Surabaya,kg,9700,False,9700,2021,3,Senin,0,0,,0,0
PS Bendul Mrisi,2021-03-16,Beras,Kota Surabaya,kg,9700,False,9700,2021,3,Selasa,0,0,,0,0
PS Bendul Mrisi,2021-03-17,Beras,Kota Surabaya,kg,9800,False,9800,2021,3,Rabu,0,0,,0,0
PS Bendul Mrisi,2021-03-18,Beras,Kota Surabaya,kg,9800,False,9800,2021,3,Kamis,0,0,,0,0
