tanggal,curah_hujan_mm,jam_hujan,hari_hujan,suhu_mean_c,suhu_max_c,suhu_min_c,kelembapan_mean_pct,angin_max_kmh
2021-02-01,9.1,14.0,1,26.4,30.3,24.1,85,20.5
2021-02-02,21.4,18.0,1,26.0,29.5,24.1,89,18.4
2021-02-03,11.6,14.0,1,26.1,30.0,24.3,87,22.6
2021-02-04,16.6,21.0,1,25.3,28.2,24.0,91,18.0
2021-02-05,16.5,12.0,1,25.6,28.5,23.7,89,18.2
2021-02-06,8.9,10.0,1,25.9,28.4,23.9,88,21.0
2021-02-07,6.3,12.0,1,26.3,29.0,24.2,86,24.2
2021-02-08,11.7,13.0,1,25.8,29.2,24.2,89,21.5
2021-02-09,9.5,11.0,1,25.7,28.9,23.9,90,17.6
2021-02-10,10.2,13.0,1,26.0,29.5,23.7,88,14.6
2021-02-11,12.8,16.0,1,26.1,28.9,24.0,90,15.9
2021-02-12,14.4,13.0,1,26.4,30.0,24.5,88,18.7
2021-02-13,9.3,15.0,1,26.0,29.0,23.5,87,18.6
2021-02-14,26.8,15.0,1,25.7,29.8,23.7,88,15.5
2021-02-15,22.4,15.0,1,25.9,29.0,23.7,88,16.7
2021-02-16,15.2,18.0,1,26.2,29.9,23.7,87,12.5
2021-02-17,13.0,11.0,1,26.0,29.4,24.0,87,15.6
2021-02-18,15.3,10.0,1,26.2,29.6,24.0,84,16.8
2021-02-19,14.8,18.0,1,25.4,27.9,23.9,89,19.1
2021-02-20,14.0,16.0,1,25.5,28.7,23.8,87,16.6
2021-02-21,4.0,7.0,1,26.4,31.0,23.6,83,15.9
2021-02-22,9.4,6.0,1,26.1,29.3,23.6,87,15.0
2021-02-23,21.0,11.0,1,26.5,30.5,24.5,85,16.3
2021-02-24,7.5,20.0,1,25.9,28.9,24.3,87,23.7
2021-02-25,14.2,19.0,1,25.7,28.8,24.2,89,18.9
2021-02-26,9.5,13.0,1,26.2,29.9,24.2,88,18.8
2021-02-27,39.6,15.0,1,26.4,30.9,24.1,87,12.0
2021-02-28,5.9,7.0,1,26.3,29.7,24.3,87,10.1
2021-03-01,10.3,9.0,1,26.8,30.5,24.5,86,8.9
2021-03-02,17.4,18.0,1,26.0,29.1,23.8,89,13.8
2021-03-03,7.9,9.0,1,26.3,30.0,23.2,84,13.9
2021-03-04,18.5,9.0,1,26.2,30.1,23.4,86,8.0
2021-03-05,13.4,6.0,1,26.6,30.4,23.9,85,7.1
2021-03-06,9.8,20.0,1,25.7,28.3,23.9,88,10.7
2021-03-07,10.4,11.0,1,25.7,28.7,23.6,89,15.8
2021-03-08,11.4,16.0,1,25.9,29.0,24.1,87,14.3
2021-03-09,4.0,6.0,1,26.0,29.2,23.8,85,15.8
2021-03-10,7.5,12.0,1,26.0,27.8,24.5,87,15.3
2021-03-11,24.3,13.0,1,25.8,29.7,24.3,88,12.5
2021-03-12,12.3,11.0,1,26.0,30.0,23.1,86,9.4
2021-03-13,14.5,9.0,1,26.2,30.8,23.7,86,7.8
2021-03-14,17.0,10.0,1,26.1,29.9,23.5,87,11.8
2021-03-15,11.1,16.0,1,26.2,29.3,22.7,86,12.2
2021-03-16,5.9,11.0,1,26.6,29.1,24.5,87,10.4
2021-03-17,1.1,6.0,1,27.4,30.8,24.1,82,9.7
2021-03-18,1.5,9.0,1,27.3,30.3,25.1,82,11.6
2021-03-19,4.7,4.0,1,27.1,31.6,23.8,83,14.5
2021-03-20,19.9,7.0,1,26.6,30.6,24.2,87,13.5
2021-03-21,7.3,11.0,1,27.1,30.7,24.9,84,17.0
2021-03-22,18.4,14.0,1,26.7,30.6,24.6,88,11.4
2021-03-23,6.5,13.0,1,26.8,30.0,24.5,85,6.5
2021-03-24,4.0,16.0,1,27.2,30.4,24.8,83,7.2
2021-03-25,8.0,16.0,1,26.8,29.9,24.6,88,9.2
2021-03-26,5.0,10.0,1,27.0,30.4,24.1,87,6.2
2021-03-27,15.2,22.0,1,26.9,29.8,24.8,89,9.7
2021-03-28,2.2,8.0,1,27.1,30.7,24.0,86,7.9
2021-03-29,1.8,10.0,1,27.6,30.9,25.4,84,7.1
2021-03-30,18.0,19.0,1,26.4,28.6,25.1,91,10.5
2021-03-31,7.7,8.0,1,26.8,30.5,24.0,85,10.1
2021-04-01,19.8,20.0,1,26.5,30.0,24.5,88,16.1
2021-04-02,0.0,0.0,0,26.8,29.5,23.5,85,10.9
2021-04-03,3.5,3.0,1,27.6,32.1,23.8,81,14.7
2021-04-04,18.5,11.0,1,26.9,31.6,23.9,85,11.1
2021-04-05,6.7,6.0,1,27.2,31.7,24.1,84,10.6
2021-04-06,12.0,11.0,1,26.9,29.5,25.3,86,17.6
2021-04-07,4.8,12.0,1,26.0,28.1,24.6,89,15.4
2021-04-08,6.7,13.0,1,26.3,30.0,23.5,88,16.9
2021-04-09,5.7,9.0,1,27.3,31.0,24.7,85,13.0
2021-04-10,3.3,9.0,1,26.8,29.2,24.6,88,7.7
2021-04-11,5.9,5.0,1,27.4,30.7,23.9,84,11.1
2021-04-12,18.4,10.0,1,27.0,30.6,24.4,87,10.2
2021-04-13,4.3,13.0,1,26.7,29.5,24.0,86,9.3
2021-04-14,5.8,14.0,1,26.7,30.4,23.9,86,10.1
2021-04-15,1.4,9.0,1,26.8,30.6,23.3,84,9.2
2021-04-16,0.4,3.0,1,27.4,31.5,23.4,80,10.6
2021-04-17,0.1,1.0,1,27.8,31.3,25.0,79,11.8
2021-04-18,1.4,8.0,1,27.1,30.7,24.2,83,8.3
2021-04-19,0.0,0.0,0,27.9,31.4,23.8,75,16.0
2021-04-20,0.0,0.0,0,27.6,31.8,23.3,71,14.5
2021-04-21,0.0,0.0,0,27.0,30.9,21.9,72,13.6
2021-04-22,0.0,0.0,0,27.2,31.0,23.0,72,10.3
2021-04-23,0.1,1.0,1,27.4,31.0,23.2,72,6.5
2021-04-24,0.5,3.0,1,27.3,31.1,23.1,76,9.7
2021-04-25,0.1,1.0,1,27.6,31.1,24.8,76,12.4
2021-04-26,0.0,0.0,0,27.9,31.0,24.7,73,14.9
2021-04-27,0.0,0.0,0,28.0,31.1,24.3,74,14.6
2021-04-28,0.1,1.0,1,27.2,30.7,24.5,79,10.5
2021-04-29,1.1,7.0,1,27.6,31.2,25.1,80,9.3
2021-04-30,0.1,1.0,1,27.9,31.3,24.5,76,12.2
2021-05-01,0.0,0.0,0,28.0,31.5,24.8,78,11.9
2021-05-02,2.0,11.0,1,28.0,30.6,26.0,80,18.6
2021-05-03,1.7,12.0,1,28.2,30.4,26.1,78,17.8
2021-05-04,2.6,13.0,1,28.0,30.8,26.2,80,15.2
2021-05-05,0.3,3.0,1,28.2,32.0,24.6,76,12.4
2021-05-06,0.3,3.0,1,28.3,32.7,24.0,75,7.1
2021-05-07,2.2,9.0,1,27.7,30.8,25.3,83,11.9
2021-05-08,4.8,13.0,1,27.5,30.4,25.3,81,8.3
2021-05-09,0.0,0.0,0,27.6,31.8,23.8,75,10.4
2021-05-10,0.2,2.0,1,28.3,31.9,24.7,73,15.6
2021-05-11,0.0,0.0,0,28.3,31.6,24.3,75,14.5
2021-05-12,0.0,0.0,0,28.7,32.0,25.5,70,16.3
2021-05-13,0.0,0.0,0,28.1,31.6,24.2,71,18.9
2021-05-14,0.0,0.0,0,28.6,32.3,24.8,71,17.0
2021-05-15,0.3,1.0,1,28.2,31.2,24.5,73,15.8
2021-05-16,0.0,0.0,0,28.4,32.1,24.3,72,16.1
2021-05-17,0.1,1.0,1,28.2,32.1,23.9,73,13.2
2021-05-18,0.0,0.0,0,28.9,32.7,24.8,68,12.8
2021-05-19,0.2,2.0,1,28.1,31.9,24.9,76,9.7
2021-05-20,1.0,2.0,1,28.4,32.7,24.4,74,13.7
2021-05-21,0.2,2.0,1,28.6,32.7,25.3,72,13.4
2021-05-22,0.0,0.0,0,28.5,31.4,25.5,74,13.8
2021-05-23,2.7,8.0,1,27.9,31.2,25.2,79,9.8
2021-05-24,0.9,6.0,1,28.3,31.1,25.6,76,14.1
2021-05-25,1.0,8.0,1,28.6,31.9,26.2,76,11.6
2021-05-26,0.9,5.0,1,28.5,31.2,25.7,77,18.9
2021-05-27,1.7,7.0,1,28.7,31.4,26.7,77,21.9
2021-05-28,1.5,9.0,1,28.3,30.8,25.8,78,17.8
2021-05-29,1.2,4.0,1,28.2,31.9,25.1,77,11.9
2021-05-30,2.1,9.0,1,27.5,30.9,24.2,80,7.0
2021-05-31,6.6,11.0,1,27.3,30.7,24.7,84,8.8
2021-06-01,1.5,7.0,1,27.8,31.0,24.8,80,9.7
2021-06-02,1.7,10.0,1,28.0,30.8,25.9,80,14.4
2021-06-03,0.5,5.0,1,28.4,31.5,25.6,76,16.4
2021-06-04,2.4,14.0,1,28.3,31.1,26.2,80,19.4
2021-06-05,1.1,6.0,1,28.0,31.3,25.6,81,15.4
2021-06-06,0.0,0.0,0,28.5,32.1,25.2,72,12.0
2021-06-07,2.5,14.0,1,28.2,32.1,24.9,77,7.3
2021-06-08,0.0,0.0,0,28.1,32.2,24.4,72,12.8
2021-06-09,1.3,7.0,1,28.0,32.0,24.6,77,11.1
2021-06-10,0.4,3.0,1,27.9,31.6,24.9,78,15.0
2021-06-11,2.5,10.0,1,27.9,31.4,25.3,79,14.9
2021-06-12,0.5,5.0,1,27.7,31.0,24.8,79,14.5
2021-06-13,0.8,7.0,1,28.0,31.2,25.4,78,16.6
2021-06-14,3.5,15.0,1,27.4,30.8,25.3,82,15.2
2021-06-15,6.1,18.0,1,26.7,29.9,24.7,86,15.9
2021-06-16,5.2,11.0,1,27.0,30.3,24.3,84,17.9
2021-06-17,6.7,11.0,1,26.9,30.3,24.6,82,7.8
2021-06-18,0.9,3.0,1,27.1,30.1,25.0,83,8.6
2021-06-19,14.4,16.0,1,25.9,29.2,24.1,88,8.7
2021-06-20,2.8,9.0,1,26.1,29.8,23.0,86,11.6
2021-06-21,9.1,14.0,1,26.1,28.7,23.4,86,5.9
2021-06-22,0.5,5.0,1,27.4,30.9,24.2,79,14.4
2021-06-23,2.7,13.0,1,27.0,29.4,24.4,83,13.7
2021-06-24,19.0,21.0,1,26.2,29.7,24.4,88,12.8
2021-06-25,0.9,8.0,1,26.9,29.7,23.9,82,14.5
2021-06-26,1.6,11.0,1,27.7,30.7,25.2,79,11.5
2021-06-27,0.6,3.0,1,28.0,31.5,24.8,78,12.2
2021-06-28,4.8,13.0,1,26.8,28.7,25.1,84,13.6
2021-06-29,1.0,8.0,1,27.7,30.4,24.6,78,16.0
2021-06-30,0.1,1.0,1,27.8,30.9,24.6,76,13.0
2021-07-01,0.0,0.0,0,27.9,32.1,24.4,70,13.4
2021-07-02,0.0,0.0,0,27.7,31.2,24.4,74,10.7
2021-07-03,0.0,0.0,0,27.6,32.2,23.0,71,16.4
2021-07-04,0.0,0.0,0,27.7,31.9,23.1,70,15.5
2021-07-05,0.0,0.0,0,27.6,31.7,23.2,68,22.0
2021-07-06,0.0,0.0,0,26.6,31.1,22.5,61,16.6
2021-07-07,0.0,0.0,0,27.0,31.7,21.4,63,19.1
2021-07-08,0.0,0.0,0,27.4,30.1,24.5,72,12.8
2021-07-09,1.5,10.0,1,27.4,30.5,24.8,78,13.0
2021-07-10,3.0,16.0,1,27.4,30.0,24.8,81,18.7
2021-07-11,0.0,0.0,0,28.4,31.8,25.8,71,21.9
2021-07-12,0.0,0.0,0,27.8,31.7,24.2,75,17.1
2021-07-13,0.0,0.0,0,27.6,32.5,22.9,72,18.1
2021-07-14,0.0,0.0,0,27.9,32.7,24.5,63,14.1
2021-07-15,0.0,0.0,0,27.8,32.1,23.7,62,22.9
2021-07-16,0.0,0.0,0,26.9,31.8,22.0,62,12.9
2021-07-17,0.0,0.0,0,27.4,31.9,22.3,67,15.4
2021-07-18,0.1,1.0,1,28.1,32.7,23.8,67,20.4
2021-07-19,0.0,0.0,0,28.1,31.9,24.1,70,17.8
2021-07-20,0.0,0.0,0,28.1,32.0,24.1,68,17.1
2021-07-21,0.0,0.0,0,28.3,32.2,24.1,68,16.3
2021-07-22,0.2,2.0,1,28.0,31.6,25.5,73,16.2
2021-07-23,0.5,2.0,1,28.8,32.9,25.7,68,20.4
2021-07-24,0.0,0.0,0,28.0,32.6,23.9,66,16.9
2021-07-25,0.0,0.0,0,26.9,32.2,21.7,68,23.2
2021-07-26,0.0,0.0,0,26.6,31.8,20.8,66,18.7
2021-07-27,0.0,0.0,0,26.2,31.4,19.9,66,19.0
2021-07-28,0.0,0.0,0,27.1,32.4,21.8,68,16.0
2021-07-29,0.0,0.0,0,27.6,32.9,21.2,65,16.2
2021-07-30,0.0,0.0,0,28.1,32.8,23.6,69,16.3
2021-07-31,0.0,0.0,0,28.6,33.4,23.4,66,19.7
2021-08-01,0.1,1.0,1,28.1,32.6,23.6,68,21.2
2021-08-02,0.1,1.0,1,28.3,32.8,25.1,68,19.1
2021-08-03,0.0,0.0,0,28.2,32.6,23.9,70,15.9
2021-08-04,0.0,0.0,0,28.4,32.2,24.6,71,20.3
2021-08-05,0.1,1.0,1,28.0,32.2,23.4,70,21.8
2021-08-06,0.0,0.0,0,28.4,32.3,24.5,70,23.9
2021-08-07,1.8,9.0,1,28.4,31.1,26.7,73,19.8
2021-08-08,0.7,5.0,1,28.4,32.0,25.6,73,19.2
2021-08-09,1.2,6.0,1,27.7,30.9,25.1,78,20.1
2021-08-10,0.1,1.0,1,28.0,32.1,24.3,71,20.5
2021-08-11,0.0,0.0,0,27.4,32.2,22.1,66,21.0
2021-08-12,0.0,0.0,0,28.1,33.4,22.5,66,18.8
2021-08-13,0.0,0.0,0,28.7,33.4,24.7,67,14.8
2021-08-14,0.0,0.0,0,28.2,32.4,24.2,71,24.0
2021-08-15,0.0,0.0,0,28.5,32.6,24.2,69,23.6
2021-08-16,0.0,0.0,0,28.6,32.2,24.3,65,22.9
2021-08-17,0.0,0.0,0,28.6,33.6,23.6,64,18.1
2021-08-18,0.0,0.0,0,28.4,32.2,24.6,69,15.9
2021-08-19,0.3,2.0,1,28.5,32.5,24.5,67,17.9
2021-08-20,0.0,0.0,0,28.2,32.6,23.7,67,21.0
2021-08-21,0.9,4.0,1,28.5,32.3,24.3,69,20.1
2021-08-22,0.0,0.0,0,28.5,33.0,24.5,67,17.1
2021-08-23,0.0,0.0,0,28.4,33.4,23.6,64,19.1
2021-08-24,0.0,0.0,0,28.0,33.4,22.4,61,18.4
2021-08-25,0.0,0.0,0,28.3,33.6,22.9,60,17.0
2021-08-26,0.0,0.0,0,28.1,33.4,23.0,59,18.4
2021-08-27,0.0,0.0,0,28.0,34.3,21.0,59,18.0
2021-08-28,0.0,0.0,0,28.4,33.0,24.0,63,22.1
2021-08-29,0.0,0.0,0,29.2,34.1,24.6,63,23.1
2021-08-30,0.0,0.0,0,29.1,33.2,25.6,63,22.0
2021-08-31,0.0,0.0,0,28.9,33.4,24.3,64,18.0
2021-09-01,0.0,0.0,0,28.8,33.8,23.9,64,18.1
2021-09-02,0.0,0.0,0,28.9,34.9,23.6,58,16.3
2021-09-03,0.0,0.0,0,28.7,34.2,23.8,59,14.8
2021-09-04,0.0,0.0,0,29.1,34.6,24.5,61,15.8
2021-09-05,0.0,0.0,0,29.0,33.1,24.9,60,19.3
2021-09-06,0.0,0.0,0,28.8,33.0,24.3,61,22.4
2021-09-07,0.2,2.0,1,29.3,34.2,24.8,66,20.9
2021-09-08,0.0,0.0,0,28.8,32.3,25.3,64,22.7
2021-09-09,0.0,0.0,0,28.7,33.5,23.9,61,22.9
2021-09-10,0.0,0.0,0,29.2,34.5,24.3,63,23.0
2021-09-11,2.2,5.0,1,28.4,33.3,25.5,70,20.9
2021-09-12,3.2,9.0,1,27.1,29.5,24.7,80,14.6
2021-09-13,1.3,6.0,1,27.8,30.1,25.3,76,14.2
2021-09-14,10.4,16.0,1,27.3,31.2,24.8,82,14.5
2021-09-15,0.3,2.0,1,27.9,32.3,24.1,75,16.8
2021-09-16,0.4,3.0,1,28.7,33.0,24.4,70,14.2
2021-09-17,0.0,0.0,0,28.6,33.1,24.1,68,21.2
2021-09-18,0.0,0.0,0,28.3,32.8,23.8,67,23.7
2021-09-19,0.0,0.0,0,28.5,33.3,24.2,67,22.1
2021-09-20,0.0,0.0,0,28.6,33.6,22.7,64,22.3
2021-09-21,0.0,0.0,0,28.4,32.8,24.8,65,22.2
2021-09-22,1.5,6.0,1,28.4,31.9,25.5,70,18.4
2021-09-23,0.0,0.0,0,28.8,33.4,24.7,69,23.1
2021-09-24,1.1,5.0,1,27.8,31.0,25.1,73,14.1
2021-09-25,1.9,12.0,1,28.6,32.2,26.1,69,16.7
2021-09-26,1.0,8.0,1,28.4,32.6,25.4,73,15.6
2021-09-27,0.2,2.0,1,28.5,32.8,24.3,69,20.5
2021-09-28,0.0,0.0,0,29.0,34.0,23.9,64,19.9
2021-09-29,0.0,0.0,0,29.0,34.0,23.6,63,22.0
2021-09-30,0.0,0.0,0,29.1,34.1,24.6,67,23.4
2021-10-01,0.0,0.0,0,29.4,35.1,24.2,65,18.1
2021-10-02,0.1,1.0,1,29.1,33.2,24.3,65,10.3
2021-10-03,0.4,2.0,1,29.4,34.5,24.6,65,15.1
2021-10-04,0.4,4.0,1,28.8,33.6,26.3,67,10.8
2021-10-05,2.9,9.0,1,28.7,32.4,25.4,68,14.2
2021-10-06,1.6,3.0,1,27.9,32.6,25.5,70,11.5
2021-10-07,0.0,0.0,0,28.7,33.5,24.4,64,13.2
2021-10-08,0.0,0.0,0,28.9,34.7,23.6,62,18.7
2021-10-09,0.0,0.0,0,29.2,34.9,23.5,63,16.5
2021-10-10,0.0,0.0,0,29.4,35.2,23.4,64,21.3
2021-10-11,0.0,0.0,0,29.6,34.9,24.3,63,16.2
2021-10-12,0.0,0.0,0,29.8,34.6,25.5,59,22.7
2021-10-13,0.0,0.0,0,29.2,34.6,23.3,60,16.2
2021-10-14,0.0,0.0,0,29.7,34.9,24.6,59,17.4
2021-10-15,0.0,0.0,0,29.6,34.5,24.6,64,15.9
2021-10-16,0.6,2.0,1,30.0,34.5,25.5,64,15.7
2021-10-17,0.2,2.0,1,30.1,35.0,25.2,65,16.0
2021-10-18,14.4,13.0,1,28.1,32.7,25.8,78,13.0
2021-10-19,3.5,5.0,1,28.6,34.2,24.7,74,9.7
2021-10-20,1.0,4.0,1,29.6,34.5,25.9,71,18.3
2021-10-21,0.0,0.0,0,29.9,34.9,24.6,67,15.4
2021-10-22,0.3,2.0,1,29.5,35.1,24.9,67,12.9
2021-10-23,1.1,4.0,1,29.6,35.6,24.4,69,12.4
2021-10-24,0.7,4.0,1,29.7,35.7,25.5,70,15.0
2021-10-25,0.3,3.0,1,30.2,35.8,25.8,65,12.4
2021-10-26,0.5,2.0,1,29.6,35.6,25.0,65,17.9
2021-10-27,3.3,10.0,1,28.6,33.3,25.6,75,19.3
2021-10-28,2.0,5.0,1,28.6,34.2,24.8,74,15.4
2021-10-29,1.9,11.0,1,28.8,34.2,24.8,75,10.1
2021-10-30,4.2,7.0,1,28.3,33.6,25.0,76,12.4
2021-10-31,19.7,13.0,1,27.9,32.1,24.4,79,11.0
2021-11-01,8.9,16.0,1,27.1,31.4,23.7,82,13.3
2021-11-02,11.3,6.0,1,27.1,32.6,24.4,82,9.4
2021-11-03,0.8,4.0,1,28.1,32.9,24.5,79,11.1
2021-11-04,6.4,10.0,1,27.6,33.3,24.3,80,16.7
2021-11-05,2.3,10.0,1,26.7,30.2,24.1,86,14.4
2021-11-06,4.1,13.0,1,27.8,30.9,24.6,82,10.1
2021-11-07,22.6,13.0,1,27.6,32.7,24.7,83,12.2
2021-11-08,0.8,4.0,1,27.4,31.4,23.9,80,9.3
2021-11-09,16.9,15.0,1,27.5,31.4,24.8,84,11.4
2021-11-10,31.0,12.0,1,26.9,31.1,24.1,85,9.1
2021-11-11,17.1,10.0,1,26.5,29.4,24.6,87,9.3
2021-11-12,14.5,17.0,1,26.7,29.4,24.7,88,11.2
2021-11-13,27.9,22.0,1,26.4,29.9,24.8,88,10.0
2021-11-14,11.9,18.0,1,25.7,28.9,23.9,90,8.9
2021-11-15,21.2,19.0,1,25.9,28.6,24.6,89,7.6
2021-11-16,11.1,16.0,1,26.5,29.3,24.2,87,9.0
2021-11-17,2.8,12.0,1,26.9,29.8,24.1,85,13.8
2021-11-18,3.2,5.0,1,27.6,30.8,24.5,82,12.7
2021-11-19,9.9,10.0,1,26.8,31.9,23.9,84,18.5
2021-11-20,60.3,20.0,1,25.1,26.1,24.0,92,6.2
2021-11-21,0.5,4.0,1,26.7,30.8,23.6,85,9.4
2021-11-22,8.4,7.0,1,27.5,31.7,24.5,83,15.0
2021-11-23,24.5,15.0,1,26.6,30.7,24.4,86,12.2
2021-11-24,6.8,8.0,1,26.5,30.6,23.5,86,8.7
2021-11-25,27.4,10.0,1,26.6,31.2,24.6,86,9.8
2021-11-26,14.8,9.0,1,26.3,30.3,24.1,88,6.7
2021-11-27,11.1,14.0,1,26.5,30.5,24.6,87,9.1
2021-11-28,13.0,21.0,1,25.6,28.2,24.2,88,11.4
2021-11-29,5.6,10.0,1,26.2,30.0,23.3,83,9.3
2021-11-30,10.9,12.0,1,26.3,30.0,24.5,85,9.7
2021-12-01,14.1,17.0,1,25.8,28.7,24.0,89,9.3
2021-12-02,33.9,13.0,1,26.5,31.2,23.4,86,7.6
2021-12-03,11.5,12.0,1,26.8,30.6,24.0,87,14.1
2021-12-04,34.2,19.0,1,25.8,28.3,24.1,89,12.7
2021-12-05,12.4,16.0,1,26.0,28.0,24.3,86,16.1
2021-12-06,10.2,13.0,1,26.6,30.4,24.9,83,14.1
2021-12-07,12.0,8.0,1,26.4,30.5,24.4,86,16.5
2021-12-08,13.5,13.0,1,26.9,31.1,24.6,83,18.0
2021-12-09,12.4,16.0,1,26.5,31.4,24.0,87,14.0
2021-12-10,14.1,8.0,1,26.4,31.4,23.3,86,11.2
2021-12-11,6.8,6.0,1,26.4,30.8,24.0,85,14.8
2021-12-12,16.4,8.0,1,27.1,31.5,24.2,84,10.0
2021-12-13,2.6,6.0,1,27.4,31.7,23.9,84,9.8
2021-12-14,1.3,7.0,1,27.1,30.7,25.1,86,6.7
2021-12-15,7.5,19.0,1,26.2,28.2,24.8,88,9.3
2021-12-16,9.2,20.0,1,26.8,30.4,24.6,88,13.2
2021-12-17,10.7,15.0,1,27.0,30.5,24.3,87,12.5
2021-12-18,13.4,14.0,1,27.1,31.1,24.6,86,9.7
2021-12-19,15.3,9.0,1,27.0,31.4,24.1,86,12.0
2021-12-20,33.7,23.0,1,25.7,28.6,23.9,91,9.7
2021-12-21,12.5,21.0,1,26.2,28.0,24.7,89,9.7
2021-12-22,0.1,1.0,1,27.3,30.4,24.1,81,11.8
2021-12-23,13.8,12.0,1,27.0,31.1,24.4,84,15.8
2021-12-24,0.4,4.0,1,26.9,30.9,23.9,82,12.2
2021-12-25,4.2,10.0,1,26.8,30.7,24.7,86,14.8
2021-12-26,6.0,7.0,1,27.4,31.5,24.4,83,14.1
2021-12-27,14.6,9.0,1,26.7,32.0,24.4,83,13.0
2021-12-28,3.1,6.0,1,27.0,31.5,24.1,82,13.1
2021-12-29,3.9,8.0,1,26.9,31.7,24.2,85,11.9
2021-12-30,16.9,13.0,1,26.2,30.2,23.8,88,8.6
2021-12-31,26.8,10.0,1,25.8,30.1,23.6,88,12.0
2022-01-01,13.8,15.0,1,25.9,29.4,23.3,87,15.2
2022-01-02,10.1,9.0,1,25.8,30.6,23.4,88,10.1
2022-01-03,1.9,6.0,1,26.5,29.6,23.4,84,9.8
2022-01-04,2.2,5.0,1,26.9,30.4,24.3,81,9.1
2022-01-05,4.8,8.0,1,26.6,29.9,24.0,82,10.5
2022-01-06,9.8,12.0,1,26.3,30.9,23.7,85,14.1
2022-01-07,2.4,4.0,1,26.6,31.8,23.1,81,8.4
2022-01-08,10.1,9.0,1,27.2,30.7,22.9,77,8.4
2022-01-09,15.1,11.0,1,25.8,30.4,23.9,87,16.9
2022-01-10,8.0,14.0,1,26.4,30.1,23.7,86,15.6
2022-01-11,28.4,18.0,1,25.5,29.2,24.1,89,15.9
2022-01-12,13.9,14.0,1,25.6,28.6,24.1,88,21.1
2022-01-13,11.3,10.0,1,25.5,28.7,24.1,89,17.9
2022-01-14,6.0,7.0,1,26.4,29.4,24.2,85,21.6
2022-01-15,13.0,12.0,1,26.1,29.1,24.4,87,19.4
2022-01-16,33.8,14.0,1,25.4,28.4,24.0,90,17.1
2022-01-17,19.2,14.0,1,25.7,29.5,23.5,88,19.1
2022-01-18,17.7,20.0,1,24.9,28.4,23.3,91,16.7
2022-01-19,14.1,15.0,1,25.2,30.1,22.9,88,21.3
2022-01-20,13.2,14.0,1,24.9,28.6,23.0,89,14.5
2022-01-21,7.5,12.0,1,25.7,30.2,23.3,87,12.1
2022-01-22,20.2,10.0,1,25.8,30.8,23.1,88,16.9
2022-01-23,4.3,9.0,1,26.6,31.1,23.6,86,16.9
2022-01-24,1.0,6.0,1,27.9,31.6,25.0,78,19.6
2022-01-25,5.1,9.0,1,27.1,30.8,24.8,81,21.0
2022-01-26,2.7,11.0,1,26.9,29.6,24.9,83,22.4
2022-01-27,9.1,10.0,1,26.5,31.4,24.5,85,17.8
2022-01-28,5.2,7.0,1,26.6,31.3,24.8,85,11.9
2022-01-29,3.6,10.0,1,26.4,30.2,24.0,84,14.7
2022-01-30,8.5,13.0,1,26.2,30.5,24.4,89,10.9
2022-01-31,11.9,10.0,1,26.2,30.3,24.7,86,17.4
2022-02-01,17.8,16.0,1,25.9,29.7,24.3,88,15.5
2022-02-02,15.8,11.0,1,26.2,30.2,23.7,86,15.6
2022-02-03,8.7,13.0,1,26.5,30.8,23.5,85,14.4
2022-02-04,4.7,9.0,1,26.7,31.0,23.8,83,12.2
2022-02-05,18.0,9.0,1,26.0,29.2,24.0,87,17.7
2022-02-06,15.5,12.0,1,25.9,29.5,24.3,88,17.8
2022-02-07,19.8,19.0,1,25.6,28.4,24.4,89,17.5
2022-02-08,12.7,14.0,1,26.2,29.5,24.4,86,18.1
2022-02-09,22.0,16.0,1,26.2,30.6,24.4,87,11.5
2022-02-10,22.6,18.0,1,25.5,29.8,24.1,89,19.1
2022-02-11,6.8,10.0,1,25.9,28.7,24.1,88,14.4
2022-02-12,37.3,15.0,1,25.5,28.8,23.8,90,12.7
2022-02-13,26.4,17.0,1,25.5,29.1,23.2,89,12.9
2022-02-14,16.0,18.0,1,25.3,27.4,23.2,90,11.9
2022-02-15,6.0,12.0,1,26.5,29.9,23.8,86,7.4
2022-02-16,7.5,11.0,1,26.4,30.2,23.8,86,11.9
2022-02-17,34.5,20.0,1,25.5,28.2,23.7,90,15.3
2022-02-18,11.9,14.0,1,25.3,27.7,23.6,90,8.7
2022-02-19,1.2,2.0,1,26.8,31.0,23.8,84,13.0
2022-02-20,3.3,9.0,1,26.1,29.3,24.6,86,17.5
2022-02-21,2.5,5.0,1,26.2,31.2,23.9,84,20.2
2022-02-22,7.4,7.0,1,26.1,30.9,23.5,83,18.0
2022-02-23,8.8,7.0,1,25.9,31.3,23.0,83,12.8
2022-02-24,4.8,4.0,1,26.2,31.1,22.5,84,11.3
2022-02-25,11.5,8.0,1,25.7,29.0,22.8,85,16.6
2022-02-26,19.9,15.0,1,25.7,29.4,23.5,88,15.3
2022-02-27,7.3,11.0,1,26.0,29.6,24.0,86,17.4
2022-02-28,14.1,15.0,1,26.0,29.0,23.2,87,18.1
2022-03-01,12.4,15.0,1,25.8,28.4,24.4,88,19.6
2022-03-02,6.6,10.0,1,26.4,29.7,24.6,87,21.4
2022-03-03,4.2,11.0,1,26.4,29.2,24.4,86,17.8
2022-03-04,5.8,6.0,1,27.1,31.4,24.7,84,11.6
